Date,Municipality From Id,Municipality From Name,Count
2019-06-18,3831,Cama,40
2019-06-18,3254,Oberriet (SG),47
2019-06-18,5238,Monteceneri,2822
2019-06-18,5233,Vico Morcote,172
2019-06-18,5181,Curio,240
2019-06-18,5263,Riva San Vitale,1208
2019-06-18,5213,Ponte Tresa,729
2019-06-18,1207,Flüelen,38
2019-06-18,5063,Bedretto,23
2019-06-18,5317,Maggia,85
2019-06-18,5149,Bedigliora,237
2019-06-18,371,Biel/Bienne,33
2019-06-18,5112,Lavertezzo,113
2019-06-18,3834,Roveredo (GR),227
2019-06-18,1202,Andermatt,55
2019-06-18,1054,Ebikon,21
2019-06-18,5198,Melide,1272
2019-06-18,5249,Castel San Pietro,380
2019-06-18,5138,Cugnasco-Gerra,151
2019-06-18,5230,Vernate,115
2019-06-18,5048,Acquarossa,118
2019-06-18,3274,Sennwald,146
2019-06-18,584,Lauterbrunnen,31
2019-06-18,191,Dübendorf,21
2019-06-18,3234,Diepoldsau,90
2019-06-18,5121,Orselina,29
2019-06-18,5050,Serravalle,80
2019-06-18,5097,Brissago,132
2019-06-18,1701,Baar,61
2019-06-18,1707,Risch,83
2019-06-18,5118,Minusio,381
2019-06-18,1058,Horw,21
2019-06-18,3340,Rapperswil-Jona,24
2019-06-18,5148,Bedano,2312
2019-06-18,5207,Novaggio,106
2019-06-18,3832,Grono,110
2019-06-18,1209,Gurtnellen,41
2019-06-18,5143,Aranno,230
2019-06-18,5212,Ponte Capriasca,535
2019-06-18,3251,Altstätten,30
2019-06-18,230,Winterthur,56
2019-06-18,5222,Sessa,115
2019-06-18,5202,Monteggio,793
2019-06-18,66,Opfikon,25
2019-06-18,198,Uster,24
2019-06-18,1061,Luzern,255
2019-06-18,2770,Muttenz,128
2019-06-18,5254,Mendrisio,14376
2019-06-18,1213,Schattdorf,326
2019-06-18,5216,Pura,408
2019-06-18,5197,Melano,930
2019-06-18,3953,Maienfeld,30
2019-06-18,1364,Ingenbohl,22
2019-06-18,1208,Göschenen,142
2019-06-18,5003,Cadenazzo,1014
2019-06-18,4045,Wettingen,23
2019-06-18,295,Horgen,42
2019-06-18,5250,Chiasso,3813
2019-06-18,5125,Ronco sopra Ascona,71
2019-06-18,5171,Caslano,2374
2019-06-18,2821,Arisdorf,44
2019-06-18,5079,Quinto,754
2019-06-18,2831,Pratteln,64
2019-06-18,1711,Zug,101
2019-06-18,3691,Hinterrhein,43
2019-06-18,2920,Thayngen,100
2019-06-18,3823,Soazza,37
2019-06-18,5154,Bissone,726
2019-06-18,5203,Morcote,485
2019-06-18,5001,Arbedo-Castione,690
2019-06-18,2701,Basel,872
2019-06-18,5186,Grancia,1239
2019-06-18,1220,Wassen,127
2019-06-18,5208,Origlio,684
2019-06-18,1052,Buchrain,31
2019-06-18,5226,Capriasca,2525
2019-06-18,2939,Schaffhausen,66
2019-06-18,1372,Schwyz,26
2019-06-18,3256,Rüthi (SG),27
2019-06-18,4671,Kreuzlingen,26
2019-06-18,5115,Losone,317
2019-06-18,1216,Silenen,42
2019-06-18,351,Bern,58
2019-06-18,5010,Lumino,117
2019-06-18,3694,Splügen,37
2019-06-18,5072,Faido,263
2019-06-18,5144,Arogno,600
2019-06-18,5194,Manno,317
2019-06-18,5287,Riviera,269
2019-06-18,5187,Gravesano,914
2019-06-18,5009,Isone,51
2019-06-18,3291,Bad Ragaz,38
2019-06-18,5268,Vacallo,850
2019-06-18,5078,Prato (Leventina),56
2019-06-18,5398,Gambarogno,795
2019-06-18,3203,St. Gallen,44
2019-06-18,3822,Mesocco,212
2019-06-18,5251,Coldrerio,1628
2019-06-18,5200,Miglieglia,37
2019-06-18,5324,Avegno Gordevio,53
2019-06-18,1093,Neuenkirch,72
2019-06-18,5151,Bioggio,3560
2019-06-18,5061,Airolo,264
2019-06-18,5236,Collina d'Oro,1148
2019-06-18,5219,Rovio,111
2019-06-18,62,Kloten,108
2019-06-18,3901,Chur,41
2019-06-18,5073,Giornico,83
2019-06-18,1069,Weggis,22
2019-06-18,-1,Other,3614
2019-06-19,1322,Freienbach,37
2019-06-19,1501,Beckenried,35
2019-06-19,1024,Emmen,134
2019-06-19,5260,Novazzano,1576
2019-06-19,1031,Hochdorf,34
2019-06-19,5131,Tenero-Contra,277
2019-06-19,5141,Agno,4721
2019-06-19,5242,Balerna,2135
2019-06-19,1401,Alpnach,32
2019-06-19,1205,Bürglen (UR),27
2019-06-19,5237,Alto Malcantone,438
2019-06-19,10,Obfelden,32
2019-06-19,5120,Muralto,267
2019-06-19,142,Wädenswil,21
2019-06-19,5257,Morbio Inferiore,571
2019-06-19,5161,Cademario,83
2019-06-19,5178,Croglio,701
2019-06-19,1507,Hergiswil (NW),41
2019-06-19,5192,Lugano,3054
2019-06-19,3276,Wartau,82
2019-06-19,5227,Torricella-Taverne,1497
2019-06-19,5195,Maroggia,337
2019-06-19,1366,Morschach,31
2019-06-19,5269,Breggia,227
2019-06-19,1703,Hünenberg,49
2019-06-19,1709,Unterägeri,33
2019-06-19,3275,Sevelen,66
2019-06-19,3821,Lostallo,50
2019-06-19,5064,Bodio,150
2019-06-19,5160,Brusino Arsizio,154
2019-06-19,5108,Gordola,277
2019-06-19,1059,Kriens,109
2019-06-19,3638,Scharans,51
2019-06-19,5199,Mezzovico-Vira,1104
2019-06-19,5193,Magliaso,1046
2019-06-19,5397,Centovalli,44
2019-06-19,3951,Fläsch,23
2019-06-19,3835,San Vittore,263
2019-06-19,5076,Personico,80
2019-06-19,1362,Arth,450
2019-06-19,5091,Ascona,486
2019-06-19,3231,Au (SG),21
2019-06-19,5077,Pollegio,113
2019-06-19,261,Zürich,1280
2019-06-19,4258,Rheinfelden,44
2019-06-19,1040,Rothenburg,81
2019-06-19,4001,Aarau,29
2019-06-19,3983,Medel (Lucmagn),26
2019-06-19,5135,Vogorno,23
2019-06-19,5096,Brione sopra Minusio,23
2019-06-19,4040,Spreitenbach,26
2019-06-19,3955,Landquart,22
2019-06-19,1201,Altdorf (UR),84
2019-06-19,4082,Wohlen (AG),37
2019-06-19,1206,Erstfeld,251
2019-06-19,5017,Sant'Antonino,1196
2019-06-19,1708,Steinhausen,40
2019-06-19,2773,Reinach (BL),23
2019-06-19,5281,Biasca,671
2019-06-19,5206,Neggio,129
2019-06-19,5049,Blenio,109
2019-06-19,5002,Bellinzona,7318
2019-06-19,1217,Sisikon,23
2019-06-19,5266,Stabio,2281
2019-06-19,1502,Buochs,72
2019-06-19,4252,Kaiseraugst,33
2019-06-19,5396,Terre di Pedemonte,118
2019-06-19,4021,Baden,39
2019-06-19,3271,Buchs (SG),378
2019-06-19,3297,Vilters-Wangs,41
2019-06-19,5113,Locarno,1524
2019-06-19,1210,Hospental,31
2019-06-19,1407,Sarnen,41
2019-06-19,4080,Villmergen,27
2019-06-19,1402,Engelberg,69
2019-06-19,5189,Lamone,2180
2019-06-19,1089,Knutwil,23
2019-06-19,3831,Cama,31
2019-06-19,3254,Oberriet (SG),76
2019-06-19,5238,Monteceneri,2694
2019-06-19,4048,Würenlos,26
2019-06-19,53,Bülach,23
2019-06-19,141,Thalwil,28
2019-06-19,5233,Vico Morcote,212
2019-06-19,5181,Curio,191
2019-06-19,5263,Riva San Vitale,1238
2019-06-19,2196,Fribourg,26
2019-06-19,5213,Ponte Tresa,718
2019-06-19,1207,Flüelen,57
2019-06-19,5317,Maggia,69
2019-06-19,5149,Bedigliora,266
2019-06-19,2581,Olten,47
2019-06-19,2766,Birsfelden,39
2019-06-19,371,Biel/Bienne,32
2019-06-19,5112,Lavertezzo,127
2019-06-19,3834,Roveredo (GR),269
2019-06-19,5310,Cevio,30
2019-06-19,1202,Andermatt,67
2019-06-19,2,Affoltern am Albis,22
2019-06-19,2546,Grenchen,21
2019-06-19,1054,Ebikon,87
2019-06-19,5198,Melide,1286
2019-06-19,5249,Castel San Pietro,366
2019-06-19,1510,Stansstad,33
2019-06-19,1103,Sursee,36
2019-06-19,5138,Cugnasco-Gerra,150
2019-06-19,5230,Vernate,72
2019-06-19,5048,Acquarossa,119
2019-06-19,3274,Sennwald,368
2019-06-19,3234,Diepoldsau,166
2019-06-19,2849,Itingen,44
2019-06-19,5121,Orselina,37
2019-06-19,5050,Serravalle,99
2019-06-19,5097,Brissago,113
2019-06-19,1701,Baar,127
2019-06-19,1707,Risch,135
2019-06-19,5118,Minusio,401
2019-06-19,1058,Horw,53
2019-06-19,5148,Bedano,2272
2019-06-19,5207,Novaggio,122
2019-06-19,3832,Grono,95
2019-06-19,1209,Gurtnellen,39
2019-06-19,5143,Aranno,205
2019-06-19,5212,Ponte Capriasca,538
2019-06-19,3251,Altstätten,52
2019-06-19,230,Winterthur,48
2019-06-19,5222,Sessa,105
2019-06-19,5202,Monteggio,868
2019-06-19,66,Opfikon,24
2019-06-19,1344,Lachen,28
2019-06-19,1061,Luzern,465
2019-06-19,2770,Muttenz,222
2019-06-19,5254,Mendrisio,15406
2019-06-19,2401,Egerkingen,25
2019-06-19,1213,Schattdorf,377
2019-06-19,5216,Pura,468
2019-06-19,5197,Melano,1017
2019-06-19,2931,Bargen (SH),29
2019-06-19,3953,Maienfeld,83
2019-06-19,1364,Ingenbohl,66
2019-06-19,1208,Göschenen,56
2019-06-19,3293,Mels,29
2019-06-19,1509,Stans,78
2019-06-19,6076,Obergoms,21
2019-06-19,5003,Cadenazzo,1010
2019-06-19,4045,Wettingen,48
2019-06-19,295,Horgen,48
2019-06-19,5250,Chiasso,3809
2019-06-19,5125,Ronco sopra Ascona,73
2019-06-19,6621,Genève,28
2019-06-19,5171,Caslano,2430
2019-06-19,2821,Arisdorf,87
2019-06-19,5079,Quinto,960
2019-06-19,2831,Pratteln,95
2019-06-19,1711,Zug,222
2019-06-19,3691,Hinterrhein,62
2019-06-19,2920,Thayngen,226
2019-06-19,3823,Soazza,56
2019-06-19,5154,Bissone,700
2019-06-19,5203,Morcote,430
2019-06-19,576,Grindelwald,50
2019-06-19,5001,Arbedo-Castione,731
2019-06-19,2701,Basel,1172
2019-06-19,5186,Grancia,1330
2019-06-19,1220,Wassen,33
2019-06-19,5208,Origlio,655
2019-06-19,1702,Cham,84
2019-06-19,1052,Buchrain,41
2019-06-19,1504,Emmetten,35
2019-06-19,5226,Capriasca,2252
2019-06-19,2939,Schaffhausen,159
2019-06-19,1372,Schwyz,94
2019-06-19,3256,Rüthi (SG),81
2019-06-19,4671,Kreuzlingen,33
2019-06-19,1084,Eich,26
2019-06-19,2828,Lausen,32
2019-06-19,581,Interlaken,26
2019-06-19,5115,Losone,350
2019-06-19,1216,Silenen,43
2019-06-19,1062,Malters,30
2019-06-19,351,Bern,54
2019-06-19,5010,Lumino,124
2019-06-19,3694,Splügen,28
2019-06-19,5072,Faido,271
2019-06-19,5144,Arogno,550
2019-06-19,5194,Manno,393
2019-06-19,5287,Riviera,301
2019-06-19,5187,Gravesano,948
2019-06-19,5009,Isone,50
2019-06-19,2517,Derendingen,22
2019-06-19,2534,Zuchwil,21
2019-06-19,3291,Bad Ragaz,62
2019-06-19,5268,Vacallo,827
2019-06-19,5078,Prato (Leventina),45
2019-06-19,5398,Gambarogno,823
2019-06-19,3203,St. Gallen,58
2019-06-19,3982,Disentis/Mustér,22
2019-06-19,3822,Mesocco,265
2019-06-19,5251,Coldrerio,1756
2019-06-19,5200,Miglieglia,30
2019-06-19,5324,Avegno Gordevio,70
2019-06-19,1093,Neuenkirch,129
2019-06-19,5151,Bioggio,3536
2019-06-19,5061,Airolo,320
2019-06-19,131,Adliswil,26
2019-06-19,5236,Collina d'Oro,1218
2019-06-19,5219,Rovio,87
2019-06-19,62,Kloten,104
2019-06-19,1505,Ennetbürgen,34
2019-06-19,3901,Chur,79
2019-06-19,1331,Küssnacht (SZ),53
2019-06-19,5073,Giornico,104
2019-06-19,1069,Weggis,57
2019-06-19,3296,Sargans,101
2019-06-19,-1,Other,4130
2019-06-20,1322,Freienbach,33
2019-06-20,1501,Beckenried,46
2019-06-20,1024,Emmen,104
2019-06-20,138,Richterswil,25
2019-06-20,5136,Onsernone,27
2019-06-20,5260,Novazzano,1421
2019-06-20,5131,Tenero-Contra,231
2019-06-20,5141,Agno,3368
2019-06-20,5242,Balerna,1685
2019-06-20,1401,Alpnach,31
2019-06-20,1205,Bürglen (UR),56
2019-06-20,5237,Alto Malcantone,532
2019-06-20,10,Obfelden,49
2019-06-20,5120,Muralto,255
2019-06-20,142,Wädenswil,44
2019-06-20,5257,Morbio Inferiore,484
2019-06-20,5161,Cademario,75
2019-06-20,5178,Croglio,533
2019-06-20,1063,Meggen,34
2019-06-20,1507,Hergiswil (NW),53
2019-06-20,5192,Lugano,2740
2019-06-20,3276,Wartau,78
2019-06-20,3236,St. Margrethen,22
2019-06-20,5227,Torricella-Taverne,1060
2019-06-20,5195,Maroggia,330
2019-06-20,1366,Morschach,34
2019-06-20,5269,Breggia,218
2019-06-20,1703,Hünenberg,43
2019-06-20,2869,Zunzgen,24
2019-06-20,3275,Sevelen,99
2019-06-20,785,Meiringen,22
2019-06-20,3821,Lostallo,91
2019-06-20,5064,Bodio,77
2019-06-20,5160,Brusino Arsizio,155
2019-06-20,5108,Gordola,255
2019-06-20,1059,Kriens,146
2019-06-20,2571,Boningen,34
2019-06-20,3638,Scharans,74
2019-06-20,5199,Mezzovico-Vira,422
2019-06-20,5193,Magliaso,723
2019-06-20,5397,Centovalli,64
2019-06-20,5323,Lavizzara,23
2019-06-20,3951,Fläsch,32
2019-06-20,3835,San Vittore,316
2019-06-20,5076,Personico,62
2019-06-20,1362,Arth,494
2019-06-20,5091,Ascona,575
2019-06-20,5077,Pollegio,94
2019-06-20,261,Zürich,1604
2019-06-20,4258,Rheinfelden,33
2019-06-20,1373,Steinen,28
2019-06-20,1040,Rothenburg,101
2019-06-20,4001,Aarau,50
2019-06-20,3983,Medel (Lucmagn),22
2019-06-20,121,Wetzikon (ZH),23
2019-06-20,5135,Vogorno,27
2019-06-20,1051,Adligenswil,26
2019-06-20,3851,Davos,21
2019-06-20,5096,Brione sopra Minusio,28
2019-06-20,4040,Spreitenbach,24
2019-06-20,3955,Landquart,21
2019-06-20,243,Dietikon,53
2019-06-20,1201,Altdorf (UR),90
2019-06-20,2884,Diegten,49
2019-06-20,4082,Wohlen (AG),26
2019-06-20,1206,Erstfeld,198
2019-06-20,5017,Sant'Antonino,715
2019-06-20,1708,Steinhausen,55
2019-06-20,5281,Biasca,609
2019-06-20,5206,Neggio,108
2019-06-20,5049,Blenio,170
2019-06-20,2601,Solothurn,27
2019-06-20,5002,Bellinzona,6413
2019-06-20,1217,Sisikon,45
2019-06-20,5266,Stabio,1915
2019-06-20,1502,Buochs,36
2019-06-20,5396,Terre di Pedemonte,148
2019-06-20,4021,Baden,55
2019-06-20,3271,Buchs (SG),603
2019-06-20,2826,Giebenach,27
2019-06-20,3297,Vilters-Wangs,30
2019-06-20,97,Rümlang,22
2019-06-20,5113,Locarno,1239
2019-06-20,1210,Hospental,58
2019-06-20,1407,Sarnen,41
2019-06-20,1402,Engelberg,50
2019-06-20,5189,Lamone,1036
2019-06-20,1089,Knutwil,30
2019-06-20,3831,Cama,39
2019-06-20,3254,Oberriet (SG),93
2019-06-20,5238,Monteceneri,1895
2019-06-20,53,Bülach,27
2019-06-20,141,Thalwil,28
2019-06-20,5233,Vico Morcote,242
2019-06-20,5181,Curio,193
2019-06-20,5263,Riva San Vitale,1327
2019-06-20,5213,Ponte Tresa,1548
2019-06-20,1207,Flüelen,96
2019-06-20,5063,Bedretto,57
2019-06-20,5317,Maggia,89
2019-06-20,5149,Bedigliora,244
2019-06-20,2581,Olten,43
2019-06-20,2766,Birsfelden,42
2019-06-20,371,Biel/Bienne,22
2019-06-20,4163,Frick,31
2019-06-20,5112,Lavertezzo,80
2019-06-20,3834,Roveredo (GR),326
2019-06-20,5310,Cevio,58
2019-06-20,1202,Andermatt,105
2019-06-20,2,Affoltern am Albis,34
2019-06-20,1054,Ebikon,61
2019-06-20,5198,Melide,1344
2019-06-20,5249,Castel San Pietro,420
2019-06-20,2936,Merishausen,30
2019-06-20,1510,Stansstad,36
2019-06-20,1103,Sursee,49
2019-06-20,5138,Cugnasco-Gerra,188
2019-06-20,5230,Vernate,67
2019-06-20,5048,Acquarossa,157
2019-06-20,161,Zollikon,25
2019-06-20,1301,Einsiedeln,23
2019-06-20,5095,Brione (Verzasca),27
2019-06-20,3274,Sennwald,574
2019-06-20,584,Lauterbrunnen,21
2019-06-20,191,Dübendorf,23
2019-06-20,3234,Diepoldsau,292
2019-06-20,2849,Itingen,49
2019-06-20,5121,Orselina,47
2019-06-20,5050,Serravalle,136
2019-06-20,5097,Brissago,182
2019-06-20,1701,Baar,141
2019-06-20,1707,Risch,180
2019-06-20,5118,Minusio,551
2019-06-20,3695,Sufers,22
2019-06-20,1058,Horw,55
2019-06-20,3340,Rapperswil-Jona,31
2019-06-20,5148,Bedano,978
2019-06-20,5207,Novaggio,179
2019-06-20,3832,Grono,129
2019-06-20,1209,Gurtnellen,64
2019-06-20,5071,Dalpe,27
2019-06-20,5143,Aranno,236
2019-06-20,5212,Ponte Capriasca,614
2019-06-20,3251,Altstätten,44
2019-06-20,3238,Widnau,26
2019-06-20,230,Winterthur,57
2019-06-20,5222,Sessa,145
2019-06-20,5202,Monteggio,799
2019-06-20,3668,Thusis,24
2019-06-20,1630,Glarus Nord,50
2019-06-20,66,Opfikon,27
2019-06-20,198,Uster,35
2019-06-20,1061,Luzern,623
2019-06-20,2578,Gunzgen,27
2019-06-20,2770,Muttenz,255
2019-06-20,5254,Mendrisio,15449
2019-06-20,2401,Egerkingen,24
2019-06-20,1213,Schattdorf,500
2019-06-20,5216,Pura,427
2019-06-20,5197,Melano,997
2019-06-20,2931,Bargen (SH),90
2019-06-20,3953,Maienfeld,59
2019-06-20,1364,Ingenbohl,81
2019-06-20,1102,Sempach,26
2019-06-20,4282,Rothrist,21
2019-06-20,1208,Göschenen,117
2019-06-20,3293,Mels,53
2019-06-20,1509,Stans,61
2019-06-20,6076,Obergoms,55
2019-06-20,5003,Cadenazzo,553
2019-06-20,4045,Wettingen,29
2019-06-20,3640,Sils im Domleschg,34
2019-06-20,295,Horgen,47
2019-06-20,5250,Chiasso,3265
2019-06-20,5125,Ronco sopra Ascona,98
2019-06-20,6621,Genève,35
2019-06-20,5171,Caslano,2401
2019-06-20,2821,Arisdorf,104
2019-06-20,5079,Quinto,1345
2019-06-20,1098,Ruswil,32
2019-06-20,2831,Pratteln,122
2019-06-20,1711,Zug,209
2019-06-20,3691,Hinterrhein,115
2019-06-20,2920,Thayngen,426
2019-06-20,3722,Domat/Ems,38
2019-06-20,3823,Soazza,81
2019-06-20,5154,Bissone,677
2019-06-20,5203,Morcote,494
2019-06-20,5001,Arbedo-Castione,593
2019-06-20,2701,Basel,1528
2019-06-20,5186,Grancia,474
2019-06-20,1220,Wassen,1150
2019-06-20,5208,Origlio,770
2019-06-20,1702,Cham,58
2019-06-20,154,Küsnacht (ZH),31
2019-06-20,1052,Buchrain,30
2019-06-20,5226,Capriasca,2580
2019-06-20,2939,Schaffhausen,343
2019-06-20,1372,Schwyz,65
2019-06-20,3256,Rüthi (SG),81
2019-06-20,4671,Kreuzlingen,39
2019-06-20,250,Urdorf,27
2019-06-20,1084,Eich,35
2019-06-20,2828,Lausen,26
2019-06-20,581,Interlaken,31
2019-06-20,5115,Losone,346
2019-06-20,1216,Silenen,46
2019-06-20,4170,Laufenburg,27
2019-06-20,4666,Kemmental,37
2019-06-20,1508,Oberdorf (NW),21
2019-06-20,158,Stäfa,32
2019-06-20,351,Bern,86
2019-06-20,139,Rüschlikon,27
2019-06-20,5010,Lumino,131
2019-06-20,3694,Splügen,54
2019-06-20,5072,Faido,428
2019-06-20,5144,Arogno,490
2019-06-20,5194,Manno,213
2019-06-20,5287,Riviera,225
2019-06-20,5187,Gravesano,523
2019-06-20,5009,Isone,58
2019-06-20,3291,Bad Ragaz,96
2019-06-20,5268,Vacallo,1129
2019-06-20,3837,Calanca,21
2019-06-20,5078,Prato (Leventina),79
2019-06-20,5398,Gambarogno,660
2019-06-20,3203,St. Gallen,61
2019-06-20,3822,Mesocco,489
2019-06-20,3804,Buseno,21
2019-06-20,5105,Frasco,29
2019-06-20,5586,Lausanne,23
2019-06-20,5251,Coldrerio,1733
2019-06-20,3633,Fürstenau,26
2019-06-20,3506,Vaz/Obervaz,21
2019-06-20,5200,Miglieglia,27
2019-06-20,3673,Domleschg,22
2019-06-20,3805,Castaneda,26
2019-06-20,5324,Avegno Gordevio,92
2019-06-20,1093,Neuenkirch,115
2019-06-20,3701,Andeer,34
2019-06-20,5151,Bioggio,2148
2019-06-20,5061,Airolo,472
2019-06-20,131,Adliswil,71
2019-06-20,5236,Collina d'Oro,900
2019-06-20,5219,Rovio,111
2019-06-20,62,Kloten,82
2019-06-20,3901,Chur,112
2019-06-20,1331,Küssnacht (SZ),62
2019-06-20,5073,Giornico,107
2019-06-20,3443,Gossau (SG),22
2019-06-20,1069,Weggis,23
2019-06-20,-1,Other,4279
2019-06-21,69,Wallisellen,48
2019-06-21,1322,Freienbach,35
2019-06-21,1501,Beckenried,31
2019-06-21,1024,Emmen,97
2019-06-21,5260,Novazzano,1912
2019-06-21,5131,Tenero-Contra,349
2019-06-21,5141,Agno,4132
2019-06-21,5242,Balerna,2452
2019-06-21,1401,Alpnach,27
2019-06-21,5,Hedingen,26
2019-06-21,1205,Bürglen (UR),31
2019-06-21,247,Schlieren,49
2019-06-21,5237,Alto Malcantone,452
2019-06-21,10,Obfelden,32
2019-06-21,5120,Muralto,266
2019-06-21,142,Wädenswil,38
2019-06-21,5257,Morbio Inferiore,592
2019-06-21,5161,Cademario,75
2019-06-21,5178,Croglio,540
2019-06-21,1063,Meggen,28
2019-06-21,1507,Hergiswil (NW),21
2019-06-21,5192,Lugano,3006
2019-06-21,3276,Wartau,50
2019-06-21,5227,Torricella-Taverne,1354
2019-06-21,6623,Le Grand-Saconnex,25
2019-06-21,5195,Maroggia,333
2019-06-21,1366,Morschach,33
2019-06-21,5269,Breggia,204
2019-06-21,1703,Hünenberg,28
2019-06-21,3275,Sevelen,61
2019-06-21,3342,Eschenbach (SG),27
2019-06-21,3821,Lostallo,58
2019-06-21,5064,Bodio,91
2019-06-21,5160,Brusino Arsizio,154
2019-06-21,5108,Gordola,207
2019-06-21,1059,Kriens,51
2019-06-21,2571,Boningen,47
2019-06-21,3638,Scharans,68
2019-06-21,5199,Mezzovico-Vira,856
2019-06-21,5193,Magliaso,961
2019-06-21,3951,Fläsch,42
2019-06-21,3835,San Vittore,296
2019-06-21,5076,Personico,48
2019-06-21,1362,Arth,494
2019-06-21,5091,Ascona,589
2019-06-21,5077,Pollegio,75
2019-06-21,261,Zürich,2160
2019-06-21,2829,Liestal,22
2019-06-21,6002,Brig-Glis,27
2019-06-21,4258,Rheinfelden,26
2019-06-21,1373,Steinen,22
2019-06-21,1040,Rothenburg,98
2019-06-21,4001,Aarau,39
2019-06-21,121,Wetzikon (ZH),29
2019-06-21,5135,Vogorno,26
2019-06-21,3851,Davos,25
2019-06-21,2861,Sissach,25
2019-06-21,4040,Spreitenbach,32
2019-06-21,3955,Landquart,23
2019-06-21,243,Dietikon,37
2019-06-21,1201,Altdorf (UR),129
2019-06-21,4082,Wohlen (AG),34
2019-06-21,1206,Erstfeld,186
2019-06-21,942,Thun,37
2019-06-21,5017,Sant'Antonino,1139
2019-06-21,1708,Steinhausen,51
2019-06-21,5281,Biasca,550
2019-06-21,5206,Neggio,117
2019-06-21,5049,Blenio,176
2019-06-21,5002,Bellinzona,6252
2019-06-21,1217,Sisikon,34
2019-06-21,5266,Stabio,2199
2019-06-21,1502,Buochs,33
2019-06-21,5396,Terre di Pedemonte,89
2019-06-21,4021,Baden,41
2019-06-21,3271,Buchs (SG),325
2019-06-21,97,Rümlang,27
2019-06-21,5113,Locarno,1207
2019-06-21,1210,Hospental,37
2019-06-21,2769,Münchenstein,25
2019-06-21,1402,Engelberg,49
2019-06-21,5189,Lamone,1808
2019-06-21,1089,Knutwil,25
2019-06-21,3831,Cama,33
2019-06-21,3254,Oberriet (SG),55
2019-06-21,5238,Monteceneri,2063
2019-06-21,156,Meilen,28
2019-06-21,53,Bülach,32
2019-06-21,141,Thalwil,31
2019-06-21,5233,Vico Morcote,248
2019-06-21,5181,Curio,210
2019-06-21,5263,Riva San Vitale,1740
2019-06-21,2196,Fribourg,36
2019-06-21,5213,Ponte Tresa,787
2019-06-21,1207,Flüelen,83
2019-06-21,96,Regensdorf,35
2019-06-21,5063,Bedretto,34
2019-06-21,5317,Maggia,72
2019-06-21,5149,Bedigliora,214
2019-06-21,2581,Olten,34
2019-06-21,2766,Birsfelden,42
2019-06-21,371,Biel/Bienne,52
2019-06-21,5112,Lavertezzo,110
2019-06-21,3834,Roveredo (GR),259
2019-06-21,5310,Cevio,35
2019-06-21,1202,Andermatt,75
2019-06-21,2,Affoltern am Albis,36
2019-06-21,2546,Grenchen,27
2019-06-21,1054,Ebikon,22
2019-06-21,5198,Melide,1372
2019-06-21,5249,Castel San Pietro,361
2019-06-21,1510,Stansstad,22
2019-06-21,1103,Sursee,27
2019-06-21,5138,Cugnasco-Gerra,140
2019-06-21,5230,Vernate,90
2019-06-21,5048,Acquarossa,97
2019-06-21,1301,Einsiedeln,24
2019-06-21,3274,Sennwald,297
2019-06-21,584,Lauterbrunnen,29
2019-06-21,191,Dübendorf,69
2019-06-21,3234,Diepoldsau,112
2019-06-21,1125,Dagmersellen,23
2019-06-21,2849,Itingen,26
2019-06-21,5121,Orselina,49
2019-06-21,5050,Serravalle,95
2019-06-21,5097,Brissago,123
2019-06-21,1701,Baar,87
2019-06-21,1707,Risch,120
2019-06-21,5118,Minusio,411
2019-06-21,1058,Horw,41
2019-06-21,3340,Rapperswil-Jona,44
2019-06-21,5148,Bedano,1855
2019-06-21,5207,Novaggio,104
2019-06-21,3832,Grono,93
2019-06-21,1209,Gurtnellen,40
2019-06-21,5071,Dalpe,23
2019-06-21,5143,Aranno,146
2019-06-21,5212,Ponte Capriasca,552
2019-06-21,3251,Altstätten,50
2019-06-21,3238,Widnau,22
2019-06-21,230,Winterthur,126
2019-06-21,5222,Sessa,120
2019-06-21,5202,Monteggio,831
2019-06-21,3668,Thusis,27
2019-06-21,1630,Glarus Nord,50
2019-06-21,66,Opfikon,61
2019-06-21,155,Männedorf,22
2019-06-21,198,Uster,42
2019-06-21,1061,Luzern,438
2019-06-21,2578,Gunzgen,24
2019-06-21,2770,Muttenz,222
2019-06-21,5254,Mendrisio,21848
2019-06-21,1213,Schattdorf,506
2019-06-21,5216,Pura,489
2019-06-21,5197,Melano,1371
2019-06-21,2931,Bargen (SH),23
2019-06-21,3953,Maienfeld,80
2019-06-21,135,Kilchberg (ZH),31
2019-06-21,1364,Ingenbohl,49
2019-06-21,1102,Sempach,22
2019-06-21,4282,Rothrist,27
2019-06-21,3427,Wil (SG),26
2019-06-21,4013,Unterentfelden,26
2019-06-21,1208,Göschenen,47
2019-06-21,3293,Mels,25
2019-06-21,1509,Stans,38
2019-06-21,4566,Frauenfeld,29
2019-06-21,6076,Obergoms,38
2019-06-21,355,Köniz,23
2019-06-21,5003,Cadenazzo,860
2019-06-21,3640,Sils im Domleschg,33
2019-06-21,295,Horgen,62
2019-06-21,5250,Chiasso,3598
2019-06-21,5125,Ronco sopra Ascona,74
2019-06-21,6621,Genève,33
2019-06-21,5171,Caslano,2323
2019-06-21,2821,Arisdorf,51
2019-06-21,5079,Quinto,1281
2019-06-21,2831,Pratteln,125
2019-06-21,1711,Zug,171
2019-06-21,199,Volketswil,25
2019-06-21,3691,Hinterrhein,76
2019-06-21,3273,Grabs,21
2019-06-21,2920,Thayngen,134
